Product name,Product price,Urls,Reviews count,Star
"Data Science for Decision Makers & Data Professionals: Creating an Intelligent, Data-Driven Organization with AI, BI & Big Data",$20.99,https://www.amazon.com/Data-Visualization-Introduction-Kieran-Healy/dp/0691181624/ref=sr_1_306?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-306&selectObb=rent, 8  ,4.5
The Practitioner's Guide to Data Quality Improvement (The Morgan Kaufmann Series on Business Intelligence),$7.99,https://www.amazon.com/Data-Visualization-Introduction-Kieran-Healy/dp/0691181624/ref=sr_1_306?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-306, 1  ,5.0
Statistics: The Art and Science of Learning from Data,$17.49,https://www.amazon.com/This-They-Tell-World-Ends/dp/1635576059/ref=sr_1_307?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-307, 19  ,4.4
Functional Aesthetics for Data Visualization,$14.95,https://www.amazon.com/Introduction-Data-Science-Prediction-Algorithms/dp/0367357984/ref=sr_1_308?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-308, 338  ,4.7
Fundamentals of Deep Learning: Designing Next-Generation Machine Intelligence Algorithms,$47.52,https://www.amazon.com/Mathletics-Gamblers-Managers-Mathematics-Sports/dp/0691177627/ref=sr_1_309?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-309, 6  ,4.6
Data Science with Python and Dask,$59.99,https://www.amazon.com/Data-Democratization-Domo-component-data-driven/dp/1800568428/ref=sr_1_310?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-310, 8  ,4.5
Statistical Foundations of Data Science (Chapman & Hall/CRC Data Science Series),$28.49,https://www.amazon.com/Building-Analytics-Teams-intelligence-improvement-ebook/dp/B08C76CV5Y/ref=sr_1_311?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-311, 35  ,4.4
PYTHON FOR DATA SCIENCE: The Ultimate Beginners’ Guide to Learning Python Data Science Step by Step,$36.99,https://www.amazon.com/Massive-Graph-Analytics-Chapman-Science/dp/0367464128/ref=sr_1_312?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206396&s=books&sprefix=%2Cstripbooks%2C646&sr=1-312, 50  ,3.9
"The Era of Artificial Intelligence, Machine Learning, and Data Science in the Pharmaceutical Industry",$46.99,https://www.amazon.com/Building-Analytics-Teams-intelligence-improvement-ebook/dp/B08C76CV5Y/ref=sr_1_313?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-313, 99  ,4.5
Data to Value: How to Unleash the Power of Data for Better Quality and Lower Cost Healthcare (Data to Value Content Series),$37.99,https://www.amazon.com/Massive-Graph-Analytics-Chapman-Science/dp/0367464128/ref=sr_1_314?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-314, 325  ,4.6
Machine Learning Pocket Reference: Working with Structured Data in Python,$46.99,https://www.amazon.com/Blueprints-Text-Analytics-Using-Python/dp/149207408X/ref=sr_1_316?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-316, 31  ,4.1
Applied Missing Data Analysis (Methodology in the Social Sciences),$0.00,https://www.amazon.com/Data-Science-Essential-Working-Statistics/dp/170126160X/ref=sr_1_317?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-317, 14  ,4.3
Probabilistic Machine Learning: An Introduction (Adaptive Computation and Machine Learning series),$52.20,https://www.amazon.com/Data-Science-Decision-Makers-Professionals/dp/9082809176/ref=sr_1_318?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-318, 7  ,4.7
"Microsoft 365 Excel: The Only App That Matters: Calculations, Analytics, Modeling, Data Analysis and Dashboard Reporting for the New Era of Dynamic Data Driven Decision Making & Insight",$54.95,https://www.amazon.com/Practitioners-Improvement-Kaufmann-Business-Intelligence/dp/0123737176/ref=sr_1_319?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-319, 47  ,4.6
"Python for Absolute Beginners: Rocket through the basics in an afternoon (Data Science, Python & Statistics for Beginners Book 2)",$51.99,https://www.amazon.com/Statistics-Art-Science-Learning-Data/dp/0321997832/ref=sr_1_320?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-320&selectObb=rent, 5  ,3.3
Fighting Churn with Data: The science and strategy of customer retention,$57.25,https://www.amazon.com/Statistics-Art-Science-Learning-Data/dp/0321997832/ref=sr_1_320?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-320, 22  ,4.9
"Machine Learning with the Elastic Stack: Gain valuable insights from your data with Elastic Stack's machine learning features, 2nd Edition",$79.95,https://www.amazon.com/Functional-Aesthetics-Visualization-Vidya-Setlur-ebook/dp/B0B1TRCHZ1/ref=sr_1_321?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-321, 1  ,5.0
"Practical Data Science with Jupyter: Explore Data Cleaning, Pre-processing, Data Wrangling, Feature Engineering and Machine Learning using Python and Jupyter (English Edition)",$69.99,https://www.amazon.com/Fundamentals-Deep-Learning-Next-Generation-Intelligence/dp/149208218X/ref=sr_1_322?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-322&selectObb=rent, 396  ,4.5
"Elasticsearch 8.x Cookbook: Over 180 recipes to perform fast, scalable, and reliable searches for your enterprise, 5th Edition",$14.99,https://www.amazon.com/Fundamentals-Deep-Learning-Next-Generation-Intelligence/dp/149208218X/ref=sr_1_322?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-322, 26  ,4.6
The Psychology of Technology: Social Science Research in the Age of Big Data,$17.00,https://www.amazon.com/Data-Science-Scale-Python-Dask/dp/1617295604/ref=sr_1_323?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-323, 92  ,4.4
"Doing Bayesian Data Analysis: A Tutorial with R, JAGS, and Stan",$49.99,https://www.amazon.com/Statistical-Foundation-Monographs-Statistics-Probability/dp/1466510846/ref=sr_1_324?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-324, 5  ,4.2
"Python for Data Science: The Ultimate Step-by-Step Guide to Learn Python In 7 Days & NLP, Data Science from with Python (Master The basics of Data Science and Improve Artificial Intelligence)",$29.95,https://www.amazon.com/PYTHON-DATA-SCIENCE-Ultimate-Beginners/dp/1687159106/ref=sr_1_325?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-325, 749  ,4.5
"Introduction to Data Science: A Python Approach to Concepts, Techniques and Applications (Undergraduate Topics in Computer Science)",$38.15,https://www.amazon.com/Artificial-Intelligence-Learning-Pharmaceutical-Industry/dp/0128200456/ref=sr_1_326?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-326, 231  ,4.6
Process Mining: Data Science in Action,$74.58,https://www.amazon.com/Data-Value-Unleash-Quality-Healthcare/dp/1737449714/ref=sr_1_327?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-327, 22  ,4.6
Data Cartels: The Companies That Control and Monopolize Our Information,$49.95,https://www.amazon.com/Machine-Learning-Pocket-Reference-Structured/dp/1492047546/ref=sr_1_328?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-328, 33  ,4.3
Observability Engineering: Achieving Production Excellence,$203.74,https://www.amazon.com/Applied-Missing-Analysis-Methodology-Sciences/dp/1606236393/ref=sr_1_329?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-329&selectObb=rent, 39  ,4.5
SQL: 2 Books in 1 - The Ultimate Beginner & Intermediate Guides To Mastering SQL Programming Quickly (Computer Programming),$249.99,https://www.amazon.com/Applied-Missing-Analysis-Methodology-Sciences/dp/1606236393/ref=sr_1_329?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-329, 3  ,4.0
"Analytics, Data Science, & Artificial Intelligence: Systems for Decision Support",$46.99,https://www.amazon.com/Probabilistic-Machine-Learning-Introduction-Computation/dp/0262046822/ref=sr_1_330?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-330, 3  ,4.5
"Hands-On Financial Modeling with Excel for Microsoft 365: Build your own practical financial models for effective forecasting, valuation, trading, and growth analysis, 2nd Edition",$15.99,https://www.amazon.com/Microsoft-365-Excel-Calculations-Analytics-ebook/dp/B0B4T694MN/ref=sr_1_331?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-331, 36  ,4.4
"Models, Metaphor and Meaning: How Data Models use Metaphor to Convey Meaning",$14.99,https://www.amazon.com/Python-Absolute-Beginners-through-afternoon-ebook/dp/B098M4Z1G8/ref=sr_1_332?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-332, 2  ,5.0
"Introduction to Computation: Haskell, Logic and Automata (Undergraduate Topics in Computer Science)",$103.60,https://www.amazon.com/Fighting-Churn-Data-Carl-Gold/dp/161729652X/ref=sr_1_333?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-333, 43  ,4.5
Data Science for Executives: Leveraging Machine Intelligence to Drive Business ROI,$135.00,https://www.amazon.com/Machine-Learning-Elastic-Stack-valuable/dp/1801070032/ref=sr_1_334?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-334, 537  ,4.7
Machine Learning: 4 Books in 1: A Complete Overview for Beginners to Master the Basics of Python Programming and Understand How to Build Artificial Intelligence Through Data Science,$23.27,https://www.amazon.com/Practical-Data-Science-Jupyter-Pre-processing-ebook/dp/B08XQGYWK2/ref=sr_1_335?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-335, 507  ,4.6
Data Science in Theory and Practice: Techniques for Big Data Analytics and Complex Data Sets,$29.95,https://www.amazon.com/Elasticsearch-8-x-Cookbook-scalable-enterprise-ebook/dp/B09CHJYFZ2/ref=sr_1_336?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206397&s=books&sprefix=%2Cstripbooks%2C646&sr=1-336, 24  ,4.4
Building Big Data Pipelines with Apache Beam: Use a single programming model for both batch and stream data processing,$59.99,https://www.amazon.com/Psychology-Technology-Social-Science-Research-ebook/dp/B09YTPYKLL/ref=sr_1_337?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-337, 9  ,4.5
Machine Learning on Kubernetes: A practical handbook for building and using a complete open source machine learning platform on Kubernetes,$71.48,https://www.amazon.com/Doing-Bayesian-Data-Analysis-Tutorial/dp/0124058884/ref=sr_1_338?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-338&selectObb=rent, 43  ,4.2
Machine Learning for Kids: A Project-Based Introduction to Artificial Intelligence,$79.99,https://www.amazon.com/Doing-Bayesian-Data-Analysis-Tutorial/dp/0124058884/ref=sr_1_338?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-338, 4  ,4.2
The Data Engineering Cookbook: Mastering The Plumbing Of Data Science,$22.53,https://www.amazon.com/Python-Data-Science-Step-Step-ebook/dp/B08ZL5JTX7/ref=sr_1_339?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-339, 184  ,4.6
Sql Guide (Quick Study: SQL),$110.00,https://www.amazon.com/Introduction-Data-Science-Applications-Undergraduate/dp/3319500163/ref=sr_1_340?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-340, 5  ,3.4
R Programming for Data Science,$12.99,https://www.amazon.com/Data-Cartels-Companies-Monopolize-Information/dp/1503633713/ref=sr_1_342?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-342, 8  ,5.0
Econometrics and Data Science: Apply Data Science Techniques to Model Complex Problems and Implement Solutions for Economic Problems,$26.00,https://www.amazon.com/Observability-Engineering-Achieving-Production-Excellence/dp/1492076449/ref=sr_1_343?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-343, 10  ,3.7
"Data Visualization with Python for Beginners: Visualize Your Data using Pandas, Matplotlib and Seaborn (Machine Learning & Data Science for Beginners)",$43.24,https://www.amazon.com/SQL-Ultimate-Intermediate-Mastering-Programming/dp/B09S9QTG9Y/ref=sr_1_344?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-344, 36  ,4.8
Principles of Data Science: Learn the techniques and math you need to start making sense of your data,$74.85,https://www.amazon.com/Analytics-Data-Science-Artificial-Intelligence/dp/0135192013/ref=sr_1_345?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-345&selectObb=rent, 62  ,4.7
Principles of Data Science: Learn the techniques and math you need to start making sense of your data,$23.99,https://www.amazon.com/Analytics-Data-Science-Artificial-Intelligence/dp/0135192013/ref=sr_1_345?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-345, 11  ,3.8
Azure Data Engineer Associate Certification Guide: A hands-on reference guide to developing your data engineering skills and preparing for the DP-203 exam,$40.00,https://www.amazon.com/Hands-Financial-Modeling-Excel-Microsoft/dp/1803231149/ref=sr_1_346?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-346, 7  ,4.8
Qualitative Data Analysis: A Methods Sourcebook,$22.23,https://www.amazon.com/Models-Metaphor-Meaning-Data-Convey/dp/1477590765/ref=sr_1_347?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-347, 56  ,4.5
Situating Data Science: Exploring How Relationships to Data Shape Learning,$29.95,https://www.amazon.com/Introduction-to-ComputationHaskell_-Logic-and-Automata-Undergraduate-Topics-in-Computer-Science/dp/3030769070/ref=sr_1_348?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-348, 5  ,4.1
"Data Science: The Ultimate Guide to Data Analytics, Data Mining, Data Warehousing, Data Visualization, Regression Analysis, Database Querying, Big Data for Business and Machine Learning for Beginners",$37.13,https://www.amazon.com/Data-Science-Executives-Leveraging-Intelligence/dp/B07PZZL3Z8/ref=sr_1_349?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-349, 88  ,4.5
"The Analysis of Biological Data, Second Edition",$46.99,https://www.amazon.com/Machine-Learning-Programming-Understand-Intelligence/dp/B086R6JFLW/ref=sr_1_350?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-350, 5  ,4.6
Using Geochemical Data,$96.00,https://www.amazon.com/Data-Science-Theory-Practice-Techniques-ebook/dp/B09HPBWRPB/ref=sr_1_351?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-351, 3  ,3.5
"The Definitive Guide to DAX: Business Intelligence for Microsoft Power BI, SQL Server Analysis Services, and Excel Second Edition (Business Skills)",$120.00,https://www.amazon.com/Building-Data-Pipelines-Apache-Beam/dp/1800564937/ref=sr_1_352?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-352, 94  ,4.4
JavaScript: The Definitive Guide: Master the World's Most-Used Programming Language,$9.99,https://www.amazon.com/Machine-Learning-Kubernetes-practical-handbook-ebook/dp/B09WF2B1BX/ref=sr_1_353?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-353, 1  ,5.0
Marketing Analytics: A Practical Guide to Improving Consumer Insights Using Data Techniques,$14.88,https://www.amazon.com/Data-Engineering-Cookbook-Mastering-Plumbing-ebook/dp/B0B197N313/ref=sr_1_355?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-355, 1  ,5.0
All Data Are Local: Thinking Critically in a Data-Driven Society (The MIT Press),$40.66,https://www.amazon.com/Sql-Guide-Quick-Study-SQL/dp/1572229160/ref=sr_1_356?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-356, 34  ,4.8
Data Engineering with Alteryx: Helping data engineers apply DataOps practices with Alteryx,$51.99,https://www.amazon.com/Programming-Data-Science-Roger-Peng/dp/1365056821/ref=sr_1_357?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-357, 47  ,4.0
Product Analytics: Applied Data Science Techniques for Actionable Consumer Insights (Addison-Wesley Data & Analytics Series),$49.99,https://www.amazon.com/Econometrics-Data-Science-Techniques-Implement/dp/1484274334/ref=sr_1_358?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-358, 11  ,4.5
Data Analysis in Qualitative Research: Theorizing with Abductive Analysis,$57.99,https://www.amazon.com/Data-Visualization-Python-Beginners-Matplotlib/dp/1733042687/ref=sr_1_359?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-359," 1,089  ",4.5
Data Science Essentials in Python: Collect - Organize - Explore - Predict - Value (The Pragmatic Programmers),$41.99,https://www.amazon.com/Principles-Data-Science-techniques-making/dp/1785887912/ref=sr_1_360?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206399&s=books&sprefix=%2Cstripbooks%2C646&sr=1-360, 6  ,4.0
The Little Book of Data Science Tricks: 100+ Techniques to Elevate Your Data Science Skills,$69.99,https://www.amazon.com/Principles-Data-Science-techniques-making/dp/1785887912/ref=sr_1_361?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206400&s=books&sprefix=%2Cstripbooks%2C646&sr=1-361, 173  ,4.6
Think Like a Data Scientist: Tackle the data science process step-by-step,$0.00,https://www.amazon.com/Azure-Engineer-Associate-Certification-hands/dp/1801816069/ref=sr_1_362?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206400&s=books&sprefix=%2Cstripbooks%2C646&sr=1-362, 6  ,3.8
"Practicing Social Justice in Libraries (Routledge Guides to Practice in Libraries, Archives and Information Science)",$0.00,https://www.amazon.com/Qualitative-Data-Analysis-Methods-Sourcebook/dp/150635307X/ref=sr_1_363?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206400&s=books&sprefix=%2Cstripbooks%2C646&sr=1-363," 1,282  ",4.5
Analytics Best Practices: A Business-driven Playbook for Creating Value through Data Analytics,$17.95,https://www.amazon.com/Situating-Data-Science-Exploring-Relationships-ebook/dp/B09QB699M6/ref=sr_1_364?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206400&s=books&sprefix=%2Cstripbooks%2C646&sr=1-364, 4  ,5.0
